Inference for Stan model: ACNQSRR101_model
4 chains: each with iter=(1000,1000,1000,1000); warmup=(0,0,0,0); thin=(1,1,1,1); 4000 iterations saved.
Warmup took (17843, 16651, 16844, 17598) seconds, 19 hours total
Sampling took (15824, 16193, 15319, 15923) seconds, 18 hours total
                        Mean     MCSE   StdDev        5%       50%       95%    N_Eff  N_Eff/s    R_hat
logS2[585]          3.2e-001 7.9e-003 1.5e-001  9.2e-002  3.3e-001  5.5e-001 3.6e+002 5.6e-003 1.0e+000
logS2[586]          5.7e-001 7.3e-003 1.4e-001  3.4e-001  5.7e-001  8.1e-001 3.5e+002 5.6e-003 1.0e+000
logS2[587]          7.1e-001 1.6e-003 3.3e-002  6.6e-001  7.0e-001  7.6e-001 4.1e+002 6.4e-003 1.0e+000
logS2[588]          9.0e-001 7.0e-003 1.3e-001  7.3e-001  8.8e-001  1.1e+000 3.5e+002 5.5e-003 1.0e+000
logS2[589]          3.0e-001 4.8e-003 9.8e-002  1.4e-001  3.1e-001  4.4e-001 4.2e+002 6.7e-003 1.0e+000
logS2[590]          5.2e-001 4.8e-003 8.9e-002  3.7e-001  5.2e-001  6.6e-001 3.5e+002 5.5e-003 1.0e+000
logS2[591]          4.9e-001 4.2e-003 6.4e-002  3.9e-001  4.9e-001  6.0e-001 2.3e+002 3.7e-003 1.0e+000
logS2[592]          4.5e-001 2.4e-003 5.2e-002  3.6e-001  4.5e-001  5.3e-001 4.8e+002 7.5e-003 1.0e+000
logS2[593]          5.7e-001 8.0e-002 6.4e-001 -3.2e-001  7.2e-001  1.1e+000 6.4e+001 1.0e-003 1.1e+000
logS2[594]          9.3e-001 3.8e-003 7.9e-002  8.2e-001  9.2e-001  1.1e+000 4.3e+002 6.9e-003 1.0e+000
logS2[595]          4.8e-001 2.8e-003 6.3e-002  3.8e-001  4.8e-001  5.8e-001 5.0e+002 8.0e-003 1.0e+000
logS2[596]          7.0e-001 6.3e-003 1.0e-001  5.1e-001  7.1e-001  8.3e-001 2.5e+002 4.0e-003 1.0e+000
logS2[597]          4.4e-001 2.6e-003 5.8e-002  3.6e-001  4.4e-001  5.4e-001 5.0e+002 7.9e-003 1.0e+000
logS2[598]          4.6e-001 1.9e-003 3.3e-002  4.1e-001  4.6e-001  5.2e-001 3.2e+002 5.0e-003 1.0e+000
logS2[599]          3.7e-001 2.7e-003 5.2e-002  2.8e-001  3.7e-001  4.4e-001 3.6e+002 5.7e-003 1.0e+000
logS2[600]          5.2e-001 4.5e-003 8.3e-002  3.9e-001  5.2e-001  6.6e-001 3.4e+002 5.3e-003 1.0e+000
logS2[601]          6.6e-001 1.7e-003 3.3e-002  6.1e-001  6.7e-001  7.1e-001 3.8e+002 6.1e-003 1.0e+000
logS2[602]          4.2e-001 6.5e-003 1.1e-001  2.3e-001  4.2e-001  6.0e-001 3.0e+002 4.8e-003 1.0e+000
logS2[603]          4.1e-001 3.5e-003 6.5e-002  3.1e-001  4.0e-001  5.3e-001 3.5e+002 5.6e-003 1.0e+000
logS2[604]          5.4e-001 2.7e-003 5.0e-002  4.6e-001  5.4e-001  6.3e-001 3.5e+002 5.5e-003 1.0e+000
logS2[605]          6.9e-001 2.9e-003 3.8e-002  6.4e-001  6.9e-001  7.6e-001 1.7e+002 2.7e-003 1.0e+000
logS2[606]          1.0e+000 2.2e-003 5.0e-002  9.3e-001  1.0e+000  1.1e+000 5.2e+002 8.2e-003 1.0e+000
logS2[607]          1.3e-001 3.8e-003 6.1e-002  4.1e-002  1.2e-001  2.3e-001 2.6e+002 4.1e-003 1.0e+000
logS2[608]          5.0e-001 7.3e-003 1.2e-001  3.3e-001  4.9e-001  7.2e-001 2.5e+002 4.0e-003 1.0e+000
logS2[609]          3.7e-001 1.2e-002 1.2e-001  1.8e-001  3.8e-001  5.3e-001 1.1e+002 1.7e-003 1.0e+000
logS2[610]          4.3e-001 3.7e-003 7.1e-002  3.2e-001  4.3e-001  5.5e-001 3.8e+002 5.9e-003 1.0e+000
logS2[611]          4.7e-001 5.8e-003 9.2e-002  3.3e-001  4.6e-001  6.3e-001 2.5e+002 4.0e-003 1.0e+000
logS2[612]          5.9e-001 5.0e-003 9.3e-002  4.4e-001  5.8e-001  7.3e-001 3.5e+002 5.6e-003 1.0e+000
logS2[613]          7.3e-001 3.6e-003 6.5e-002  6.1e-001  7.3e-001  8.3e-001 3.3e+002 5.2e-003 1.0e+000
logS2[614]          3.8e-001 4.9e-003 9.6e-002  2.4e-001  3.7e-001  5.5e-001 3.8e+002 6.0e-003 1.0e+000
logS2[615]          5.1e-001 5.1e-003 9.8e-002  3.5e-001  5.1e-001  6.7e-001 3.7e+002 5.8e-003 1.0e+000
logS2[616]          5.0e-001 1.4e-001 3.6e-001  1.2e-001  3.8e-001  1.3e+000 6.9e+000 1.1e-004 1.7e+000
logS2[617]          3.3e-001 1.8e-003 3.8e-002  2.6e-001  3.3e-001  3.9e-001 4.7e+002 7.4e-003 1.0e+000
logS2[618]          4.2e-001 1.8e-002 2.3e-001  8.7e-002  3.9e-001  8.3e-001 1.7e+002 2.7e-003 1.0e+000
logS2[619]          6.2e-001 3.9e-003 7.5e-002  5.2e-001  6.1e-001  7.6e-001 3.6e+002 5.8e-003 1.0e+000
logS2[620]          3.4e-001 2.5e-003 5.1e-002  2.6e-001  3.4e-001  4.2e-001 4.4e+002 6.9e-003 1.0e+000
logS2[621]          4.8e-001 3.6e-003 7.5e-002  3.6e-001  4.8e-001  6.0e-001 4.3e+002 6.9e-003 1.0e+000
logS2[622]          3.1e-001 5.2e-003 8.5e-002  1.7e-001  3.2e-001  4.5e-001 2.7e+002 4.2e-003 1.0e+000
logS2[623]          5.8e-001 2.3e-003 5.0e-002  5.0e-001  5.8e-001  6.6e-001 4.6e+002 7.2e-003 1.0e+000
logS2[624]          5.7e-001 3.5e-003 6.9e-002  4.6e-001  5.7e-001  6.8e-001 3.9e+002 6.2e-003 1.0e+000
logS2[625]          6.4e-001 3.6e-003 6.8e-002  5.2e-001  6.4e-001  7.4e-001 3.5e+002 5.5e-003 1.0e+000
logS2[626]          3.1e-001 1.4e-002 1.8e-001  5.5e-002  3.2e-001  5.3e-001 1.7e+002 2.7e-003 1.0e+000
logS2[627]          1.0e+000 6.2e-003 1.2e-001  8.3e-001  1.0e+000  1.2e+000 3.9e+002 6.2e-003 1.0e+000
logS2[628]          6.1e-001 4.7e-003 1.0e-001  4.5e-001  6.2e-001  7.7e-001 4.5e+002 7.1e-003 1.0e+000
logS2[629]          2.9e-001 6.3e-003 1.1e-001  1.3e-001  2.9e-001  4.7e-001 2.9e+002 4.6e-003 1.0e+000
logS2[630]          3.0e-001 2.5e-003 4.5e-002  2.3e-001  3.1e-001  3.7e-001 3.2e+002 5.1e-003 1.0e+000
logS2[631]          3.8e-001 9.9e-003 9.0e-002  2.3e-001  3.9e-001  4.9e-001 8.2e+001 1.3e-003 1.0e+000
logS2[632]          7.1e-001 7.4e-003 1.0e-001  5.5e-001  7.1e-001  8.8e-001 1.9e+002 3.0e-003 1.0e+000
logS2[633]          5.5e-001 9.3e-004 2.0e-002  5.2e-001  5.5e-001  5.8e-001 4.5e+002 7.1e-003 1.0e+000
logS2[634]          4.7e-001 2.3e-003 4.8e-002  3.9e-001  4.7e-001  5.4e-001 4.3e+002 6.8e-003 1.0e+000
logS2[635]          3.9e-001 2.8e-003 5.0e-002  3.1e-001  3.9e-001  4.7e-001 3.2e+002 5.0e-003 1.0e+000
logS2[636]          5.3e-001 3.7e-003 7.0e-002  4.1e-001  5.3e-001  6.4e-001 3.5e+002 5.6e-003 1.0e+000
logS2[637]          3.0e-001 2.6e-003 4.9e-002  2.3e-001  3.0e-001  3.9e-001 3.7e+002 5.9e-003 1.0e+000
logS2[638]          4.9e-001 1.8e-003 4.0e-002  4.3e-001  4.9e-001  5.6e-001 4.9e+002 7.7e-003 1.0e+000
logS2[639]          1.9e-001 7.6e-003 1.4e-001 -8.8e-002  2.0e-001  3.9e-001 3.5e+002 5.6e-003 1.0e+000
logS2[640]          5.2e-001 4.5e-003 7.8e-002  4.0e-001  5.2e-001  6.6e-001 3.1e+002 4.9e-003 1.0e+000
logS2[641]          6.2e-001 2.3e-003 4.1e-002  5.5e-001  6.2e-001  6.9e-001 3.3e+002 5.2e-003 1.0e+000
logS2[642]          4.6e-001 1.9e-003 3.4e-002  4.0e-001  4.7e-001  5.1e-001 3.3e+002 5.1e-003 1.0e+000
logS2[643]         -2.7e-002 1.3e-002 2.5e-001 -4.3e-001 -1.3e-002  3.3e-001 3.7e+002 5.8e-003 1.0e+000
logS2[644]          5.6e-001 2.6e-003 5.4e-002  4.7e-001  5.6e-001  6.4e-001 4.3e+002 6.7e-003 1.0e+000
logS2[645]          5.2e-001 7.2e-003 1.2e-001  3.1e-001  5.3e-001  7.0e-001 2.6e+002 4.1e-003 1.0e+000
logS2[646]          4.2e-001 2.9e-003 5.9e-002  3.2e-001  4.2e-001  5.1e-001 4.2e+002 6.7e-003 1.0e+000
logS2[647]          4.4e-001 3.6e-003 8.7e-002  3.1e-001  4.3e-001  5.8e-001 5.8e+002 9.1e-003 1.0e+000
logS2[648]          5.1e-001 2.3e-002 1.8e-001  2.7e-001  4.8e-001  8.8e-001 6.3e+001 9.9e-004 1.1e+000
logS2[649]          1.1e-001 2.1e-001 8.8e-001 -1.1e+000  2.7e-001  7.5e-001 1.8e+001 2.9e-004 1.2e+000
logS2[650]          6.2e-001 2.3e-003 5.1e-002  5.4e-001  6.2e-001  7.1e-001 5.1e+002 8.1e-003 1.0e+000
logS2[651]          5.1e-001 5.3e-003 9.7e-002  3.4e-001  5.2e-001  6.6e-001 3.4e+002 5.3e-003 1.0e+000
logS2[652]          4.9e-001 3.0e-003 6.6e-002  3.9e-001  4.9e-001  6.0e-001 4.9e+002 7.7e-003 1.0e+000
logS2[653]          4.2e-001 6.4e-003 1.1e-001  2.6e-001  4.2e-001  5.9e-001 2.9e+002 4.5e-003 1.0e+000
logS2[654]          5.6e-001 5.9e-003 1.0e-001  4.0e-001  5.6e-001  7.3e-001 3.0e+002 4.8e-003 1.0e+000
logS2[655]          3.7e-001 1.0e-002 8.7e-002  2.6e-001  3.5e-001  5.2e-001 7.2e+001 1.1e-003 1.1e+000
logS2[656]          3.5e-001 1.6e-003 3.5e-002  3.0e-001  3.5e-001  4.1e-001 5.2e+002 8.2e-003 1.0e+000
logS2[657]          6.0e-001 5.8e-003 8.5e-002  4.5e-001  6.1e-001  7.3e-001 2.2e+002 3.4e-003 1.0e+000
logS2[658]          6.6e-001 2.8e-003 4.7e-002  5.8e-001  6.6e-001  7.3e-001 2.7e+002 4.3e-003 1.0e+000
logS2[659]          4.3e-001 1.0e-002 1.2e-001  2.2e-001  4.6e-001  5.8e-001 1.4e+002 2.2e-003 1.0e+000
logS2[660]          6.9e-001 4.1e-003 6.5e-002  5.8e-001  6.9e-001  7.8e-001 2.6e+002 4.0e-003 1.0e+000
logS2[661]          3.8e-001 2.5e-003 5.0e-002  2.9e-001  3.8e-001  4.5e-001 3.9e+002 6.2e-003 1.0e+000
logS2[662]          4.8e-001 3.7e-003 7.5e-002  3.5e-001  4.8e-001  6.0e-001 4.1e+002 6.5e-003 1.0e+000
logS2[663]          4.2e-001 7.1e-003 1.5e-001  1.7e-001  4.3e-001  6.6e-001 4.5e+002 7.0e-003 1.0e+000
logS2[664]          3.0e-001 3.8e-003 5.9e-002  2.0e-001  3.0e-001  4.0e-001 2.5e+002 3.9e-003 1.0e+000
logS2[665]          1.7e-001 4.3e-003 7.1e-002  7.7e-002  1.6e-001  3.0e-001 2.8e+002 4.4e-003 1.0e+000
logS2[666]          5.4e-001 2.6e-003 5.3e-002  4.6e-001  5.4e-001  6.3e-001 4.1e+002 6.5e-003 1.0e+000
logS2[667]          2.9e-001 3.1e-003 5.8e-002  1.9e-001  2.9e-001  3.8e-001 3.6e+002 5.7e-003 1.0e+000
logS2[668]          6.3e-001 1.6e-002 2.0e-001  2.1e-001  6.6e-001  8.9e-001 1.5e+002 2.4e-003 1.0e+000
logS2[669]          3.0e-001 4.7e-003 9.9e-002  1.5e-001  3.0e-001  4.6e-001 4.5e+002 7.2e-003 1.0e+000
logS2[670]          3.2e-001 5.0e-003 1.0e-001  1.6e-001  3.1e-001  4.8e-001 4.1e+002 6.4e-003 1.0e+000
logS2[671]          4.3e-001 2.4e-002 2.2e-001  8.1e-002  4.8e-001  6.3e-001 8.3e+001 1.3e-003 1.0e+000
logS2[672]          4.4e-001 4.5e-003 8.2e-002  3.1e-001  4.4e-001  5.8e-001 3.3e+002 5.2e-003 1.0e+000
logS2[673]          6.5e-001 6.4e-003 1.2e-001  4.5e-001  6.4e-001  8.6e-001 3.8e+002 6.0e-003 1.0e+000
logS2[674]          3.9e-001 5.0e-003 9.0e-002  2.6e-001  3.8e-001  5.4e-001 3.2e+002 5.1e-003 1.0e+000
logS2[675]          7.3e-001 2.6e-003 5.3e-002  6.4e-001  7.3e-001  8.2e-001 4.3e+002 6.8e-003 1.0e+000
logS2[676]          7.0e-001 4.4e-003 7.9e-002  5.6e-001  7.1e-001  8.2e-001 3.2e+002 5.0e-003 1.0e+000
logS2[677]          4.2e-001 1.8e-002 3.0e-001 -3.3e-002  4.1e-001  9.6e-001 2.7e+002 4.3e-003 1.0e+000
logS2[678]          4.3e-001 1.6e-002 1.6e-001  1.9e-001  4.5e-001  6.8e-001 1.0e+002 1.6e-003 1.0e+000
logS2[679]          4.7e-001 2.9e-003 5.6e-002  3.8e-001  4.7e-001  5.6e-001 3.7e+002 5.9e-003 1.0e+000
logS2[680]          9.1e-001 6.6e-003 1.1e-001  7.6e-001  8.9e-001  1.1e+000 2.6e+002 4.2e-003 1.0e+000
logS2[681]          5.9e-001 4.7e-003 9.3e-002  4.4e-001  5.9e-001  7.4e-001 4.0e+002 6.4e-003 1.0e+000
logS2[682]          3.5e-001 3.2e-003 8.1e-002  2.1e-001  3.5e-001  4.8e-001 6.5e+002 1.0e-002 1.0e+000
logS2[683]          4.7e-001 3.5e-003 8.1e-002  3.4e-001  4.7e-001  6.0e-001 5.2e+002 8.2e-003 1.0e+000
logS2[684]          6.1e-001 3.4e-003 5.9e-002  5.2e-001  6.0e-001  7.2e-001 3.0e+002 4.7e-003 1.0e+000
logS2[685]          4.2e-001 5.2e-003 9.5e-002  2.6e-001  4.3e-001  5.5e-001 3.4e+002 5.3e-003 1.0e+000
logS2[686]          2.9e-001 6.3e-003 1.4e-001  5.4e-002  2.8e-001  5.1e-001 5.0e+002 7.9e-003 1.0e+000
logS2[687]          6.9e-001 4.9e-003 9.7e-002  5.3e-001  6.8e-001  8.5e-001 4.0e+002 6.2e-003 1.0e+000
logS2[688]          7.8e-001 3.8e-003 7.8e-002  6.6e-001  7.7e-001  9.1e-001 4.3e+002 6.7e-003 1.0e+000
logS2[689]          7.3e-001 1.1e-002 1.9e-001  4.0e-001  7.4e-001  1.0e+000 2.9e+002 4.6e-003 1.0e+000
logS2[690]          4.9e-001 5.4e-003 9.8e-002  3.2e-001  5.0e-001  6.2e-001 3.2e+002 5.1e-003 1.0e+000
logS2[691]          5.5e-001 3.5e-003 6.9e-002  4.4e-001  5.5e-001  6.6e-001 3.9e+002 6.2e-003 1.0e+000
logS2[692]          8.3e-001 9.7e-003 1.3e-001  6.3e-001  8.1e-001  1.1e+000 1.8e+002 2.9e-003 1.0e+000
logS2[693]          6.0e-001 3.9e-003 6.1e-002  5.1e-001  5.9e-001  7.1e-001 2.5e+002 4.0e-003 1.0e+000
logS2[694]          3.9e-001 3.5e-003 7.4e-002  2.8e-001  3.9e-001  5.3e-001 4.4e+002 7.0e-003 1.0e+000
logS2[695]          1.4e-001 6.7e-003 1.2e-001 -2.3e-002  1.3e-001  3.3e-001 3.0e+002 4.7e-003 1.0e+000
logS2[696]          7.1e-001 8.5e-003 1.0e-001  5.6e-001  7.0e-001  8.9e-001 1.5e+002 2.3e-003 1.0e+000
logS2[697]          7.4e-002 6.2e-003 1.1e-001 -1.0e-001  7.9e-002  2.4e-001 2.9e+002 4.6e-003 1.0e+000
logS2[698]          4.8e-001 3.4e-003 6.4e-002  3.7e-001  4.8e-001  5.7e-001 3.5e+002 5.5e-003 1.0e+000
logS2[699]          4.5e-001 4.3e-003 7.5e-002  3.1e-001  4.6e-001  5.6e-001 3.1e+002 4.9e-003 1.0e+000
logS2[700]          4.5e-001 2.3e-003 4.3e-002  3.8e-001  4.5e-001  5.3e-001 3.6e+002 5.7e-003 1.0e+000
logS2[701]          6.1e-001 4.2e-003 7.1e-002  5.0e-001  6.1e-001  7.3e-001 2.8e+002 4.4e-003 1.0e+000
logS2[702]          3.6e-001 3.2e-002 2.0e-001 -6.2e-002  4.2e-001  5.6e-001 3.9e+001 6.1e-004 1.1e+000
logS2[703]          4.7e-001 4.4e-003 6.7e-002  3.6e-001  4.7e-001  5.7e-001 2.3e+002 3.6e-003 1.0e+000
logS2[704]          6.3e-001 1.3e-002 1.8e-001  2.7e-001  6.7e-001  8.8e-001 2.1e+002 3.3e-003 1.0e+000
logS2[705]          6.9e-001 3.3e-003 7.5e-002  5.7e-001  6.9e-001  8.1e-001 5.3e+002 8.4e-003 1.0e+000
logS2[706]          1.2e+000 1.6e-002 2.7e-001  7.8e-001  1.2e+000  1.7e+000 3.0e+002 4.8e-003 1.0e+000
logS2[707]          3.2e-001 2.2e-003 5.3e-002  2.3e-001  3.3e-001  4.1e-001 5.7e+002 8.9e-003 1.0e+000
logS2[708]          2.5e-001 5.2e-003 9.1e-002  1.1e-001  2.6e-001  3.9e-001 3.1e+002 4.9e-003 1.0e+000
logS2[709]          5.7e-001 5.0e-003 8.7e-002  4.4e-001  5.7e-001  7.2e-001 3.1e+002 4.9e-003 1.0e+000
logS2[710]          5.9e-001 2.0e-003 3.8e-002  5.2e-001  5.9e-001  6.5e-001 3.8e+002 6.0e-003 1.0e+000
logS2[711]          2.3e-001 3.8e-003 6.3e-002  1.3e-001  2.3e-001  3.3e-001 2.7e+002 4.3e-003 1.0e+000
logS2[712]          6.8e-001 4.0e-003 6.7e-002  5.7e-001  6.8e-001  7.9e-001 2.9e+002 4.5e-003 1.0e+000
logS2[713]          3.8e-001 2.0e-003 4.7e-002  3.0e-001  3.9e-001  4.6e-001 5.5e+002 8.7e-003 1.0e+000
logS2[714]          6.5e-001 4.9e-003 7.2e-002  5.5e-001  6.4e-001  8.0e-001 2.2e+002 3.5e-003 1.0e+000
logS2[715]          7.5e-001 1.6e-002 2.0e-001  4.4e-001  7.5e-001  1.1e+000 1.5e+002 2.4e-003 1.0e+000
logS2[716]          3.1e-001 3.8e-003 5.8e-002  2.2e-001  3.1e-001  4.0e-001 2.3e+002 3.6e-003 1.0e+000
logS2[717]          2.7e-001 3.7e-003 6.2e-002  1.8e-001  2.6e-001  3.9e-001 2.8e+002 4.4e-003 1.0e+000
logS2[718]          5.7e-001 1.7e-003 3.4e-002  5.1e-001  5.7e-001  6.2e-001 4.2e+002 6.6e-003 1.0e+000
logS2[719]          6.0e-001 4.2e-003 7.0e-002  5.0e-001  6.0e-001  7.1e-001 2.8e+002 4.4e-003 1.0e+000
logS2[720]          4.1e-001 8.9e-003 1.3e-001  2.4e-001  3.9e-001  6.6e-001 2.1e+002 3.3e-003 1.0e+000
logS2[721]          3.0e-001 6.3e-003 1.1e-001  1.0e-001  3.2e-001  4.4e-001 2.9e+002 4.6e-003 1.0e+000
logS2[722]          3.0e-001 2.9e-003 4.3e-002  2.3e-001  2.9e-001  3.8e-001 2.3e+002 3.6e-003 1.0e+000
logS2[723]          8.3e-001 2.7e-003 5.5e-002  7.4e-001  8.2e-001  9.2e-001 4.2e+002 6.6e-003 1.0e+000
logS2[724]          4.1e-001 2.4e-003 4.9e-002  3.4e-001  4.1e-001  5.0e-001 3.9e+002 6.2e-003 1.0e+000
logS2[725]          4.4e-001 2.8e-003 6.0e-002  3.4e-001  4.4e-001  5.4e-001 4.7e+002 7.5e-003 1.0e+000
logS2[726]          5.2e-001 1.8e-003 3.9e-002  4.5e-001  5.2e-001  5.8e-001 4.6e+002 7.3e-003 1.0e+000
logS2[727]          4.9e-001 3.3e-003 6.4e-002  3.9e-001  4.9e-001  5.9e-001 3.8e+002 6.0e-003 1.0e+000
logS2[728]          6.1e-001 3.8e-003 7.3e-002  4.9e-001  6.0e-001  7.4e-001 3.7e+002 5.9e-003 1.0e+000
logS2[729]          4.0e-001 5.9e-003 1.1e-001  2.0e-001  4.2e-001  5.4e-001 3.5e+002 5.5e-003 1.0e+000
logS2[730]          3.3e-001 6.6e-003 1.2e-001  1.1e-001  3.4e-001  5.1e-001 3.5e+002 5.5e-003 1.0e+000
logS2[731]          4.5e-001 4.0e-003 7.4e-002  3.3e-001  4.5e-001  5.7e-001 3.5e+002 5.5e-003 1.0e+000
logS2[732]          4.7e-001 5.1e-003 9.1e-002  2.9e-001  4.9e-001  5.8e-001 3.2e+002 5.1e-003 1.0e+000
logS2[733]          3.2e-001 3.3e-003 6.9e-002  2.0e-001  3.2e-001  4.3e-001 4.4e+002 6.9e-003 1.0e+000
logS2[734]          4.1e-001 2.1e-003 4.5e-002  3.3e-001  4.1e-001  4.8e-001 4.7e+002 7.4e-003 1.0e+000
logS2[735]          4.6e-001 9.7e-003 1.0e-001  3.7e-001  4.4e-001  6.7e-001 1.2e+002 1.8e-003 1.0e+000
logS2[736]          2.2e-001 6.9e-003 1.4e-001 -4.8e-003  2.2e-001  4.5e-001 4.1e+002 6.5e-003 1.0e+000
logS2[737]          3.2e-001 2.9e-003 4.6e-002  2.6e-001  3.1e-001  4.1e-001 2.4e+002 3.8e-003 1.0e+000
logS2[738]          4.3e-001 2.5e-003 5.0e-002  3.5e-001  4.4e-001  5.1e-001 4.0e+002 6.3e-003 1.0e+000
logS2[739]          4.3e-001 2.2e-003 4.0e-002  3.7e-001  4.3e-001  5.0e-001 3.3e+002 5.2e-003 1.0e+000
logS2[740]          3.9e-001 3.1e-003 6.0e-002  2.9e-001  3.9e-001  4.9e-001 3.8e+002 5.9e-003 1.0e+000
logS2[741]          8.6e-001 2.9e-003 5.8e-002  7.6e-001  8.6e-001  9.4e-001 3.8e+002 6.1e-003 1.0e+000
logS2[742]          6.7e-001 2.8e-003 5.9e-002  5.7e-001  6.7e-001  7.6e-001 4.4e+002 7.0e-003 1.0e+000
logS2[743]          4.7e-001 2.2e-002 3.3e-001 -1.1e-001  5.5e-001  8.4e-001 2.2e+002 3.5e-003 1.0e+000
logS2[744]          4.6e-001 2.9e-003 5.6e-002  3.7e-001  4.6e-001  5.6e-001 3.6e+002 5.7e-003 1.0e+000
logS2[745]          3.5e-001 7.0e-003 1.1e-001  1.8e-001  3.5e-001  5.3e-001 2.3e+002 3.6e-003 1.0e+000
logS2[746]          1.6e-001 5.0e-003 1.0e-001 -1.5e-002  1.7e-001  3.1e-001 4.1e+002 6.5e-003 1.0e+000
logS2[747]          2.6e-001 1.1e-002 1.9e-001 -1.1e-001  3.1e-001  4.9e-001 3.3e+002 5.2e-003 1.0e+000
logS2[748]          3.4e-001 5.7e-003 1.0e-001  1.5e-001  3.5e-001  4.9e-001 3.4e+002 5.3e-003 1.0e+000
logS2[749]          1.4e-002 1.2e-002 1.1e-001 -1.2e-001 -1.3e-002  2.6e-001 9.0e+001 1.4e-003 1.1e+000
logS2[750]          5.4e-001 3.2e-003 6.2e-002  4.4e-001  5.4e-001  6.5e-001 3.8e+002 6.1e-003 1.0e+000
logS2[751]          6.5e-001 8.4e-003 9.3e-002  5.1e-001  6.5e-001  8.2e-001 1.2e+002 1.9e-003 1.0e+000
logS2[752]          5.1e-001 1.7e-003 4.3e-002  4.3e-001  5.1e-001  5.7e-001 6.5e+002 1.0e-002 1.0e+000
logS2[753]          3.0e-001 3.5e-003 7.0e-002  1.8e-001  3.1e-001  4.1e-001 4.0e+002 6.3e-003 1.0e+000
logS2[754]          3.6e-001 9.9e-004 2.5e-002  3.2e-001  3.6e-001  4.0e-001 6.1e+002 9.6e-003 1.0e+000
logS2[755]          8.0e-001 3.0e-003 5.5e-002  7.0e-001  8.0e-001  8.8e-001 3.4e+002 5.4e-003 1.0e+000
logS2[756]          3.2e-001 7.9e-003 1.2e-001  8.5e-002  3.5e-001  4.9e-001 2.5e+002 3.9e-003 1.0e+000
logS2[757]          6.6e-001 1.0e-002 1.8e-001  3.6e-001  6.8e-001  9.4e-001 3.2e+002 5.1e-003 1.0e+000
logS2[758]          5.4e-001 3.6e-003 7.9e-002  4.1e-001  5.5e-001  6.6e-001 5.0e+002 7.9e-003 1.0e+000
logS2[759]          2.8e-001 4.4e-003 8.8e-002  1.4e-001  2.8e-001  4.3e-001 4.0e+002 6.3e-003 1.0e+000
logS2[760]          5.9e-001 1.3e-002 1.5e-001  3.0e-001  6.0e-001  8.1e-001 1.4e+002 2.2e-003 1.0e+000
logS2[761]          2.9e-001 5.2e-003 9.8e-002  1.5e-001  2.8e-001  4.7e-001 3.5e+002 5.6e-003 1.0e+000
logS2[762]          2.9e-001 2.8e-003 5.5e-002  2.0e-001  2.9e-001  3.8e-001 3.8e+002 6.0e-003 1.0e+000
logS2[763]          3.8e-001 2.4e-003 5.3e-002  2.9e-001  3.9e-001  4.6e-001 4.8e+002 7.5e-003 1.0e+000
logS2[764]          7.8e-002 3.4e-003 5.8e-002 -1.8e-002  7.9e-002  1.7e-001 3.0e+002 4.7e-003 1.0e+000
logS2[765]          4.9e-001 2.2e-003 4.6e-002  4.1e-001  5.0e-001  5.6e-001 4.6e+002 7.3e-003 1.0e+000
logS2[766]          4.2e-001 2.4e-003 5.3e-002  3.3e-001  4.2e-001  5.0e-001 4.9e+002 7.7e-003 1.0e+000
logS2[767]          3.9e-001 2.3e-003 4.8e-002  3.0e-001  3.9e-001  4.6e-001 4.3e+002 6.8e-003 1.0e+000
logS2[768]          3.6e-001 4.6e-003 8.1e-002  2.2e-001  3.6e-001  4.8e-001 3.1e+002 4.8e-003 1.0e+000
logS2[769]          5.5e-001 8.6e-003 1.3e-001  3.3e-001  5.6e-001  7.2e-001 2.3e+002 3.6e-003 1.0e+000
logS2[770]          4.0e-001 6.4e-003 8.4e-002  3.0e-001  3.8e-001  5.7e-001 1.8e+002 2.8e-003 1.0e+000
logS2[771]          3.7e-001 2.5e-003 5.0e-002  2.9e-001  3.7e-001  4.5e-001 4.0e+002 6.4e-003 1.0e+000
logS2[772]          4.2e-001 4.2e-003 8.4e-002  2.8e-001  4.2e-001  5.6e-001 4.1e+002 6.4e-003 1.0e+000
logS2[773]          3.2e-001 3.8e-003 8.5e-002  1.8e-001  3.2e-001  4.5e-001 5.0e+002 7.8e-003 1.0e+000
logS2[774]          3.4e-001 4.5e-003 8.2e-002  2.0e-001  3.5e-001  4.6e-001 3.3e+002 5.2e-003 1.0e+000
logS2[775]          3.4e-001 4.6e-003 7.8e-002  2.2e-001  3.3e-001  4.7e-001 2.9e+002 4.6e-003 1.0e+000
logS2[776]          4.2e-001 2.6e-003 4.9e-002  3.5e-001  4.1e-001  5.1e-001 3.5e+002 5.5e-003 1.0e+000
logS2[777]          4.7e-001 4.8e-003 8.0e-002  3.7e-001  4.6e-001  6.1e-001 2.7e+002 4.3e-003 1.0e+000
logS2[778]          2.2e-001 5.1e-003 1.0e-001  5.4e-002  2.2e-001  3.8e-001 3.8e+002 6.0e-003 1.0e+000
logS2[779]          4.5e-001 4.5e-003 8.8e-002  3.1e-001  4.5e-001  5.9e-001 3.7e+002 5.9e-003 1.0e+000
logS2[780]          5.2e-001 1.7e-003 3.9e-002  4.5e-001  5.2e-001  5.8e-001 5.3e+002 8.4e-003 1.0e+000
logS2[781]          2.2e-001 5.6e-003 1.2e-001 -7.6e-003  2.4e-001  3.7e-001 4.9e+002 7.7e-003 1.0e+000
